Price,MSFT
Ticker,MSFT
Date,
2009-06-17 00:00:00+00:00,23.68000030517578
2009-06-18 00:00:00+00:00,23.5
2009-06-19 00:00:00+00:00,24.06999969482422
2009-06-22 00:00:00+00:00,23.280000686645508
2009-06-23 00:00:00+00:00,23.34000015258789
2009-06-24 00:00:00+00:00,23.469999313354492
2009-06-25 00:00:00+00:00,23.790000915527344
2009-06-26 00:00:00+00:00,23.350000381469727
2009-06-29 00:00:00+00:00,23.860000610351562
2009-06-30 00:00:00+00:00,23.770000457763672
2009-07-01 00:00:00+00:00,24.040000915527344
2009-07-02 00:00:00+00:00,23.3700008392334
2009-07-06 00:00:00+00:00,23.200000762939453
2009-07-07 00:00:00+00:00,22.530000686645508
2009-07-08 00:00:00+00:00,22.559999465942383
2009-07-09 00:00:00+00:00,22.440000534057617
2009-07-10 00:00:00+00:00,22.389999389648438
2009-07-13 00:00:00+00:00,23.229999542236328
2009-07-14 00:00:00+00:00,23.110000610351562
2009-07-15 00:00:00+00:00,24.1200008392334
2009-07-16 00:00:00+00:00,24.440000534057617
2009-07-17 00:00:00+00:00,24.290000915527344
2009-07-20 00:00:00+00:00,24.530000686645508
2009-07-21 00:00:00+00:00,24.829999923706055
2009-07-22 00:00:00+00:00,24.799999237060547
2009-07-23 00:00:00+00:00,25.559999465942383
2009-07-24 00:00:00+00:00,23.450000762939453
2009-07-27 00:00:00+00:00,23.110000610351562
2009-07-28 00:00:00+00:00,23.469999313354492
2009-07-29 00:00:00+00:00,23.799999237060547
2009-07-30 00:00:00+00:00,23.809999465942383
2009-07-31 00:00:00+00:00,23.520000457763672
2009-08-03 00:00:00+00:00,23.829999923706055
2009-08-04 00:00:00+00:00,23.770000457763672
2009-08-05 00:00:00+00:00,23.809999465942383
2009-08-06 00:00:00+00:00,23.459999084472656
2009-08-07 00:00:00+00:00,23.559999465942383
2009-08-10 00:00:00+00:00,23.420000076293945
2009-08-11 00:00:00+00:00,23.1299991607666
2009-08-12 00:00:00+00:00,23.530000686645508
2009-08-13 00:00:00+00:00,23.6200008392334
2009-08-14 00:00:00+00:00,23.690000534057617
2009-08-17 00:00:00+00:00,23.25
2009-08-18 00:00:00+00:00,23.579999923706055
2009-08-19 00:00:00+00:00,23.649999618530273
2009-08-20 00:00:00+00:00,23.670000076293945
2009-08-21 00:00:00+00:00,24.40999984741211
2009-08-24 00:00:00+00:00,24.639999389648438
2009-08-25 00:00:00+00:00,24.639999389648438
2009-08-26 00:00:00+00:00,24.549999237060547
2009-08-27 00:00:00+00:00,24.690000534057617
2009-08-28 00:00:00+00:00,24.68000030517578
2009-08-31 00:00:00+00:00,24.649999618530273
2009-09-01 00:00:00+00:00,24.0
2009-09-02 00:00:00+00:00,23.860000610351562
2009-09-03 00:00:00+00:00,24.110000610351562
2009-09-04 00:00:00+00:00,24.6200008392334
2009-09-08 00:00:00+00:00,24.81999969482422
2009-09-09 00:00:00+00:00,24.780000686645508
2009-09-10 00:00:00+00:00,25.0
2009-09-11 00:00:00+00:00,24.860000610351562
2009-09-14 00:00:00+00:00,25.0
2009-09-15 00:00:00+00:00,25.200000762939453
2009-09-16 00:00:00+00:00,25.200000762939453
2009-09-17 00:00:00+00:00,25.299999237060547
2009-09-18 00:00:00+00:00,25.260000228881836
2009-09-21 00:00:00+00:00,25.299999237060547
2009-09-22 00:00:00+00:00,25.770000457763672
2009-09-23 00:00:00+00:00,25.709999084472656
2009-09-24 00:00:00+00:00,25.940000534057617
2009-09-25 00:00:00+00:00,25.549999237060547
2009-09-28 00:00:00+00:00,25.829999923706055
2009-09-29 00:00:00+00:00,25.75
2009-09-30 00:00:00+00:00,25.719999313354492
2009-10-01 00:00:00+00:00,24.8799991607666
2009-10-02 00:00:00+00:00,24.959999084472656
2009-10-05 00:00:00+00:00,24.639999389648438
2009-10-06 00:00:00+00:00,25.110000610351562
2009-10-07 00:00:00+00:00,25.100000381469727
2009-10-08 00:00:00+00:00,25.670000076293945
2009-10-09 00:00:00+00:00,25.549999237060547
2009-10-12 00:00:00+00:00,25.719999313354492
2009-10-13 00:00:00+00:00,25.809999465942383
2009-10-14 00:00:00+00:00,25.959999084472656
2009-10-15 00:00:00+00:00,26.709999084472656
2009-10-16 00:00:00+00:00,26.5
2009-10-19 00:00:00+00:00,26.360000610351562
2009-10-20 00:00:00+00:00,26.3700008392334
2009-10-21 00:00:00+00:00,26.579999923706055
2009-10-22 00:00:00+00:00,26.59000015258789
2009-10-23 00:00:00+00:00,28.020000457763672
2009-10-26 00:00:00+00:00,28.68000030517578
2009-10-27 00:00:00+00:00,28.59000015258789
2009-10-28 00:00:00+00:00,28.020000457763672
2009-10-29 00:00:00+00:00,28.219999313354492
2009-10-30 00:00:00+00:00,27.729999542236328
2009-11-02 00:00:00+00:00,27.8799991607666
2009-11-03 00:00:00+00:00,27.530000686645508
2009-11-04 00:00:00+00:00,28.059999465942383
2009-11-05 00:00:00+00:00,28.469999313354492
2009-11-06 00:00:00+00:00,28.520000457763672
2009-11-09 00:00:00+00:00,28.989999771118164
2009-11-10 00:00:00+00:00,29.010000228881836
2009-11-11 00:00:00+00:00,29.1200008392334
2009-11-12 00:00:00+00:00,29.360000610351562
2009-11-13 00:00:00+00:00,29.6299991607666
2009-11-16 00:00:00+00:00,29.540000915527344
2009-11-17 00:00:00+00:00,30.0
2009-11-18 00:00:00+00:00,30.110000610351562
2009-11-19 00:00:00+00:00,29.780000686645508
2009-11-20 00:00:00+00:00,29.6200008392334
2009-11-23 00:00:00+00:00,29.940000534057617
2009-11-24 00:00:00+00:00,29.90999984741211
2009-11-25 00:00:00+00:00,29.790000915527344
2009-11-27 00:00:00+00:00,29.219999313354492
2009-11-30 00:00:00+00:00,29.40999984741211
2009-12-01 00:00:00+00:00,30.010000228881836
2009-12-02 00:00:00+00:00,29.780000686645508
2009-12-03 00:00:00+00:00,29.829999923706055
2009-12-04 00:00:00+00:00,29.979999542236328
2009-12-07 00:00:00+00:00,29.790000915527344
2009-12-08 00:00:00+00:00,29.56999969482422
2009-12-09 00:00:00+00:00,29.709999084472656
2009-12-10 00:00:00+00:00,29.8700008392334
2009-12-11 00:00:00+00:00,29.850000381469727
2009-12-14 00:00:00+00:00,30.110000610351562
2009-12-15 00:00:00+00:00,30.020000457763672
2009-12-16 00:00:00+00:00,30.100000381469727
2009-12-17 00:00:00+00:00,29.600000381469727
2009-12-18 00:00:00+00:00,30.360000610351562
2009-12-21 00:00:00+00:00,30.520000457763672
2009-12-22 00:00:00+00:00,30.81999969482422
2009-12-23 00:00:00+00:00,30.920000076293945
2009-12-24 00:00:00+00:00,31.0
2009-12-28 00:00:00+00:00,31.170000076293945
2009-12-29 00:00:00+00:00,31.389999389648438
2009-12-30 00:00:00+00:00,30.959999084472656
2009-12-31 00:00:00+00:00,30.479999542236328
2010-01-04 00:00:00+00:00,30.950000762939453
2010-01-05 00:00:00+00:00,30.959999084472656
2010-01-06 00:00:00+00:00,30.770000457763672
2010-01-07 00:00:00+00:00,30.450000762939453
2010-01-08 00:00:00+00:00,30.65999984741211
2010-01-11 00:00:00+00:00,30.270000457763672
2010-01-12 00:00:00+00:00,30.06999969482422
2010-01-13 00:00:00+00:00,30.350000381469727
2010-01-14 00:00:00+00:00,30.959999084472656
2010-01-15 00:00:00+00:00,30.860000610351562
2010-01-19 00:00:00+00:00,31.100000381469727
2010-01-20 00:00:00+00:00,30.59000015258789
2010-01-21 00:00:00+00:00,30.010000228881836
2010-01-22 00:00:00+00:00,28.959999084472656
2010-01-25 00:00:00+00:00,29.31999969482422
2010-01-26 00:00:00+00:00,29.5
2010-01-27 00:00:00+00:00,29.670000076293945
2010-01-28 00:00:00+00:00,29.15999984741211
2010-01-29 00:00:00+00:00,28.18000030517578
2010-02-01 00:00:00+00:00,28.40999984741211
2010-02-02 00:00:00+00:00,28.459999084472656
2010-02-03 00:00:00+00:00,28.6299991607666
2010-02-04 00:00:00+00:00,27.84000015258789
2010-02-05 00:00:00+00:00,28.020000457763672
2010-02-08 00:00:00+00:00,27.719999313354492
2010-02-09 00:00:00+00:00,28.010000228881836
2010-02-10 00:00:00+00:00,27.989999771118164
2010-02-11 00:00:00+00:00,28.1200008392334
2010-02-12 00:00:00+00:00,27.93000030517578
2010-02-16 00:00:00+00:00,28.350000381469727
2010-02-17 00:00:00+00:00,28.59000015258789
2010-02-18 00:00:00+00:00,28.969999313354492
2010-02-19 00:00:00+00:00,28.770000457763672
2010-02-22 00:00:00+00:00,28.729999542236328
2010-02-23 00:00:00+00:00,28.329999923706055
2010-02-24 00:00:00+00:00,28.6299991607666
2010-02-25 00:00:00+00:00,28.600000381469727
2010-02-26 00:00:00+00:00,28.670000076293945
2010-03-01 00:00:00+00:00,29.020000457763672
2010-03-02 00:00:00+00:00,28.459999084472656
2010-03-03 00:00:00+00:00,28.459999084472656
2010-03-04 00:00:00+00:00,28.6299991607666
2010-03-05 00:00:00+00:00,28.59000015258789
2010-03-08 00:00:00+00:00,28.6299991607666
2010-03-09 00:00:00+00:00,28.799999237060547
2010-03-10 00:00:00+00:00,28.969999313354492
2010-03-11 00:00:00+00:00,29.18000030517578
2010-03-12 00:00:00+00:00,29.270000457763672
2010-03-15 00:00:00+00:00,29.290000915527344
2010-03-16 00:00:00+00:00,29.3700008392334
2010-03-17 00:00:00+00:00,29.6299991607666
2010-03-18 00:00:00+00:00,29.610000610351562
2010-03-19 00:00:00+00:00,29.59000015258789
2010-03-22 00:00:00+00:00,29.600000381469727
2010-03-23 00:00:00+00:00,29.8799991607666
2010-03-24 00:00:00+00:00,29.649999618530273
2010-03-25 00:00:00+00:00,30.010000228881836
